Unnamed: 0,reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,total_scope1_emissions_tco2e,total_scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_mwh,grid_conencted,grid,fuel_source,year,notes,search_text,lat,lon,min_lat,max_lat,min_lon,max_lon,display_name,osm_type,osm_id,geocoder,status,geo_resolution
3711,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Berwick LFG Power Station,F,VIC,0.0,0.0,1.0,0.0,1,0.0,On,NEM,Landfill Gas,2022,,"Berwick LFG Power Station, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3712,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Bidyadanga Facility,F,WA,10942.0,3039.0,2227.0,0.0,2227,0.73,Off,Off-grid,Diesel,2022,,"Bidyadanga Facility, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3713,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Broadmeadows LFG Power Station,F,VIC,18213.0,5059.0,396.0,11.0,407,0.08,On,NEM,Landfill Gas,2022,,"Broadmeadows LFG Power Station, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3714,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Brooklyn LFG Power Station,F,VIC,19912.0,5531.0,408.0,4.0,412,0.07,On,NEM,Landfill Gas,2022,,"Brooklyn LFG Power Station, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3715,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Broome LNG Power Station,F,WA,476013.0,132226.0,75453.0,20.0,75473,0.57,Off,Off-grid,Gas,2022,,"Broome LNG Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3716,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Browns Plains LFG Power Station,F,QLD,49100.0,13639.0,1039.0,3.0,1042,0.08,On,NEM,Landfill Gas,2022,,"Browns Plains LFG Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3717,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Clayton LFG Power Station,F,VIC,212855.0,59126.0,3865.0,2.0,3867,0.07,On,NEM,Landfill Gas,2022,,"Clayton LFG Power Station, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3718,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Coober Pedy Facility,F,SA,54626.0,15174.0,2523.0,0.0,2523,0.17,Off,Off-grid,Wind,2022,,"Coober Pedy Facility, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
3719,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corio LFG Power Station,F,VIC,0.0,0.0,6.0,0.0,6,0.0,On,NEM,Landfill Gas,2022,,"Corio LFG Power Station, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3720,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Cullerin Range Wind Farm,F,NSW,259782.0,72162.0,14.0,190.0,204,0.0,On,NEM,Wind,2022,,"Cullerin Range Wind Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3721,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Derby LNG Power Station,F,WA,113057.0,31405.0,19128.0,0.0,19128,0.61,Off,Off-grid,Gas,2022,,"Derby LNG Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3722,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Djarindjin Facility,F,WA,6987.0,1941.0,1415.0,0.0,1415,0.73,Off,Off-grid,Diesel,2022,,"Djarindjin Facility, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3723,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Eastern Creek LFG Power Station,F,NSW,17928.0,4980.0,358.0,8.0,366,0.07,On,NEM,Landfill Gas,2022,,"Eastern Creek LFG Power Station, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3724,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Fitzroy Crossing LNG Power Station,F,WA,46931.0,13036.0,7535.0,0.0,7535,0.58,Off,Off-grid,Gas,2022,,"Fitzroy Crossing LNG Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3725,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,German Creek CMM Power Station,F,QLD,509845.0,141624.0,80118.0,60.0,80178,0.57,On,NEM,Waste Coal Mine Gas,2022,,"German Creek CMM Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3726,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Glennies Creek WCMG Power Station,F,NSW,213070.0,59186.0,31132.0,2.0,31134,0.53,On,NEM,Waste Coal Mine Gas,2022,,"Glennies Creek WCMG Power Station, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3727,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Grange Avenue LFG Power Station,F,NSW,6324.0,1757.0,136.0,18.0,154,0.08,On,NEM,Landfill Gas,2022,,"Grange Avenue LFG Power Station, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3728,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Grosvenor 1 WCMG Power Station,F,QLD,476738.0,132427.0,73663.0,12.0,73675,0.56,On,NEM,Waste Coal Mine Gas,2022,,"Grosvenor 1 WCMG Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3729,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Grosvenor 2 WCMG Power Station,F,QLD,337133.0,93648.0,53543.0,7.0,53550,0.57,On,NEM,Waste Coal Mine Gas,2022,,"Grosvenor 2 WCMG Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3730,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Halls Creek LNG Power Station,F,WA,42310.0,11753.0,7494.0,0.0,7494,0.64,Off,Off-grid,Gas,2022,,"Halls Creek LNG Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3731,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Jabiru Power Station,F,NT,21306.0,5918.0,5207.0,0.0,5207,0.88,Off,Off-grid,Diesel,2022,,"Jabiru Power Station, NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
3732,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Jack's Gully LFG Power Station,F,NSW,29051.0,8070.0,628.0,4.0,632,0.08,On,NEM,Landfill Gas,2022,,"Jack's Gully LFG Power Station, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3733,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Kalamunda Power Station,F,WA,0.0,0.0,1.0,0.0,1,0.0,On,SWIS,Diesel,2022,,"Kalamunda Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3734,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Leonora Facility,F,WA,27597.0,7666.0,6316.0,0.0,6316,0.82,Off,Off-grid,Gas,2022,,"Leonora Facility, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3735,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Looma NGD power Station,F,WA,8887.0,2469.0,1831.0,0.0,1831,0.74,Off,Off-grid,Diesel,2022,,"Looma NGD power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3736,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Lucas Heights 1 LFG Power Station,F,NSW,74913.0,20809.0,1610.0,4.0,1614,0.08,On,NEM,Landfill Gas,2022,,"Lucas Heights 1 LFG Power Station, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3737,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Lucas Heights 2 LFG Power Station,F,NSW,413840.0,114956.0,9043.0,4.0,9047,0.08,On,NEM,Landfill Gas,2022,,"Lucas Heights 2 LFG Power Station, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3738,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,McArthur River Power Station,F,NT,1057329.0,293703.0,141369.0,0.0,141369,0.48,Off,Off-grid,Gas,2022,,"McArthur River Power Station, NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
3739,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Moranbah North CMM Power Station,F,QLD,1386277.0,385077.0,245586.0,7.0,245593,0.64,On,NEM,Waste Coal Mine Gas,2022,,"Moranbah North CMM Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3740,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Oaky Creek II WCMG Power Station,F,QLD,356379.0,98994.0,56230.0,15.0,56245,0.57,On,NEM,Waste Coal Mine Gas,2022,,"Oaky Creek II WCMG Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3741,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Oaky Creek WCMG Power Station,F,QLD,336391.0,93442.0,48500.0,26.0,48526,0.52,On,NEM,Waste Coal Mine Gas,2022,,"Oaky Creek WCMG Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3742,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Pine Creek A Power Station,F,NT,706397.0,196221.0,91717.0,0.0,91717,0.47,On,DKIS,Gas,2022,,"Pine Creek A Power Station, NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
3743,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Red Hill LFG Power Station,F,WA,91349.0,25375.0,1952.0,2.0,1954,0.08,On,SWIS,Landfill Gas,2022,,"Red Hill LFG Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3744,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Springvale LFG Power Station,F,VIC,16182.0,4495.0,353.0,9.0,362,0.08,On,NEM,Landfill Gas,2022,,"Springvale LFG Power Station, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3745,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tahmoor WCMG Power Station,F,NSW,159763.0,44379.0,25246.0,10.0,25256,0.57,On,NEM,Waste Coal Mine Gas,2022,,"Tahmoor WCMG Power Station, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3746,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tamala Park LFG Power Station,F,WA,119103.0,33084.0,2547.0,2.0,2549,0.08,On,SWIS,Landfill Gas,2022,,"Tamala Park LFG Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3747,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tower CSM Power Station,F,NSW,590821.0,164117.0,114966.0,5.0,114971,0.7,On,NEM,Waste Coal Mine Gas,2022,,"Tower CSM Power Station, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3748,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Warmun Facility,F,WA,9497.0,2638.0,1980.0,0.0,1980,0.75,Off,Off-grid,Diesel,2022,,"Warmun Facility, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3749,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Weipa Solar Power Station,F,QLD,7788.0,2163.0,0.0,8.0,8,0.0,Off,Off-grid,Solar,2022,,"Weipa Solar Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3750,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wingfield 1 LFG Power Station,F,SA,13372.0,3714.0,531.0,5.0,536,0.14,On,NEM,Landfill Gas,2022,,"Wingfield 1 LFG Power Station, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
3751,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wingfield 2 LFG Power Station,F,SA,59125.0,16424.0,1253.0,3.0,1256,0.08,On,NEM,Landfill Gas,2022,,"Wingfield 2 LFG Power Station, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
3752,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wonthaggi Wind Farm,F,VIC,90719.0,25200.0,4.0,39.0,43,0.0,On,NEM,Wind,2022,,"Wonthaggi Wind Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3753,CLARE SOLAR FARM HOLDINGS PTY LTD,Clare Solar Farm,F,QLD,654568.0,181824.0,114.0,90.0,204,0.0,On,NEM,Solar,2022,,"Clare Solar Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3754,CLEANCO QUEENSLAND LIMITED,Barron Gorge Power Station,F,QLD,1207513.0,335420.0,249.0,342.0,591,0.0,On,NEM,Hydro,2022,,"Barron Gorge Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3755,CLEANCO QUEENSLAND LIMITED,Kareeya Power Station,F,QLD,1448314.0,402310.0,83.0,3545.0,3628,0.0,On,NEM,Hydro,2022,,"Kareeya Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3756,CLEANCO QUEENSLAND LIMITED,Swanbank E Power Station,F,QLD,3022407.0,839557.0,336668.0,3823.0,340491,0.4,On,NEM,Gas,2022,,"Swanbank E Power Station, QLD, Australia",-27.65528,152.818081,-27.6562898,-27.6540168,152.8164612,152.8191289,"Swanbank E Power Station, Swanbank, Greater Brisbane, Queensland, Australia",way,336346778,nominatim,ok,exact
3757,CLEANCO QUEENSLAND LIMITED,Wivenhoe Power Station,F,QLD,1807838.0,502177.0,714.0,515482.0,516196,0.0,On,NEM,Hydro,2022,,"Wivenhoe Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3758,CWF HOLDINGS PTY LTD,Collgar Wind Farm,F,WA,2411682.0,669912.0,163.0,1077.0,1240,0.0,On,SWIS,Wind,2022,,"Collgar Wind Farm, WA, Australia",-31.5542197,118.4447189,-31.5543391,-31.554101,118.4444461,118.4449902,"Collgar Wind Farm Viewing Area, Bulls Head Road, South Burracoppin, Merredin, Shire Of Merredin, Western Australia, Australia",way,1251158119,nominatim,ok,exact
3759,DIF INFRA 4 HOLDINGS AUSTRALIA PTY LTD,Royalla Solar Farm,F,ACT,116935.0,32482.0,0.0,159.0,159,0.0,On,NEM,Solar,2022,,"Royalla Solar Farm, ACT, Australia",-35.4883502,149.0026942,-35.9205295,-35.124413,148.7627987,149.3992971,"Australian Capital Territory, Australia",relation,2354197,nominatim,ok,state
3760,DUNDONNELL WIND FARM PTY LTD,Dundonnell Wind Farm,F,VIC,3695260.0,1026461.0,227.0,1531.0,1758,0.0,On,NEM,Wind,2022,,"Dundonnell Wind Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3761,EDIFY GROUP HOLDINGS PTY LTD,Darlington Point Solar Farm Pty Ltd,F,NSW,1875674.0,521021.0,203.0,0.0,203,0.0,On,NEM,Solar,2022,,"Darlington Point Solar Farm Pty Ltd, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
3762,EDIFY GROUP HOLDINGS PTY LTD,Gannawarra Solar Farm Pty Ltd,F,VIC,376717.0,104644.0,26.0,0.0,26,0.0,On,NEM,Solar,2022,,"Gannawarra Solar Farm Pty Ltd, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3763,EDIFY GROUP HOLDINGS PTY LTD,GESS ProjectCo Pty Ltd,F,VIC,0.0,0.0,15.0,2430.0,2445,0.0,On,NEM,Battery,2022,,"GESS ProjectCo Pty Ltd, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
3764,EDIFY GROUP HOLDINGS PTY LTD,Hamilton Solar Farm Pty Ltd,F,NT,412597.0,114610.0,31.0,0.0,31,0.0,On,NEM,Solar,2022,,"Hamilton Solar Farm Pty Ltd, NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
3765,EDIFY GROUP HOLDINGS PTY LTD,The Daydream Solar Farm Trust,F,QLD,1150988.0,319719.0,79.0,0.0,79,0.0,On,NEM,Solar,2022,,"The Daydream Solar Farm Trust, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3766,EDIFY GROUP HOLDINGS PTY LTD,The Hayman Solar Farm Trust,F,QLD,338088.0,93913.0,34.0,0.0,34,0.0,On,NEM,Solar,2022,,"The Hayman Solar Farm Trust, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
3767,ELECTRICITY GENERATION AND RETAIL CORPORATION,Alkimos Beach Community Battery,F,WA,0.0,0.0,1.0,20.0,21,0.0,On,SWIS,Battery,2022,,"Alkimos Beach Community Battery, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3768,ELECTRICITY GENERATION AND RETAIL CORPORATION,Bremer Bay Wind Diesel Power Station,F,WA,6378.0,1772.0,5.0,0.0,5,0.0,On,SWIS,Wind,2022,,"Bremer Bay Wind Diesel Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3769,ELECTRICITY GENERATION AND RETAIL CORPORATION,Cockburn Power Station,F,WA,4703423.0,1306506.0,487712.0,0.0,487712,0.37,On,SWIS,Gas,2022,,"Cockburn Power Station, WA, Australia",-32.2008953,115.7743364,-32.2019985,-32.1996762,115.7727903,115.7767591,"Cockburn Power Station, Naval Base, City of Kwinana, Western Australia, 6165, Australia",way,918098849,nominatim,ok,exact
3770,ELECTRICITY GENERATION AND RETAIL CORPORATION,Collie Power Station,F,WA,2942917.0,817477.0,776663.0,1381.0,778044,0.95,On,SWIS,Black Coal,2022,,"Collie Power Station, WA, Australia",-33.3431261,116.2580319,-33.3534519,-33.3327534,116.246689,116.2737476,"Collie Power Station, Palmer, Shire Of Collie, Western Australia, Australia",way,26792398,nominatim,ok,exact
3771,ELECTRICITY GENERATION AND RETAIL CORPORATION,Coral Bay Wind Diesel Power Station,F,WA,12464.0,3462.0,1204.0,0.0,1204,0.35,Off,Off-grid,Diesel,2022,,"Coral Bay Wind Diesel Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3772,ELECTRICITY GENERATION AND RETAIL CORPORATION,Hopetoun Wind Diesel Power Station,F,WA,19813.0,5504.0,2691.0,0.0,2691,0.49,Off,Off-grid,Diesel,2022,,"Hopetoun Wind Diesel Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3773,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,F,WA,9506.0,2641.0,0.0,0.0,0,0.0,On,SWIS,Wind,2022,,"Kalbarri Wind Farm, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3774,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalgoorlie Gas Turbine Station,F,WA,16075.0,4465.0,4655.0,0.0,4655,1.04,On,SWIS,Gas,2022,,"Kalgoorlie Gas Turbine Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3775,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kwinana Battery Energy Storage Site,F,WA,0.0,0.0,280.0,200.0,480,0.0,On,SWIS,Battery,2022,,"Kwinana Battery Energy Storage Site, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
3776,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kwinana Power Station,F,WA,3852733.0,1070204.0,542823.0,312.0,543135,0.51,On,SWIS,Gas,2022,,"Kwinana Power Station, WA, Australia",-32.1982404,115.7756758,-32.2001149,-32.1965653,115.7729554,115.7777292,"Kwinana Power Station, Naval Base, City of Kwinana, Western Australia, 6165, Australia",way,37106534,nominatim,ok,exact
